"";"Format";"Themen";"Links";"Autor";"Laenge";"Datum"
"142";"Mittag";"Locker in die dritte Welle - Oder: 70 ist die neue 30 / Lothringer Unternehmer mit Geschäft in Kleinblittersdorf am Rande der Verzweiflung / Myanmar: nach Protesten viele Demonstranten erschossen / 70 Jahre Saarland-Versicherung ";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19592&pnr=&tbl=pf";"Karin Mayer";"00:29:58";"01.03.2021"
"143";"Mittag";"Neue Linken-Spitze gewählt / Anhörung zur Notzulassung Johnson&Johnson / Khashoggi-Mord: US-Regierung beschuldigt saudischen Kronprinz";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19575&pnr=&tbl=pf";"Peter Weitzmann";"00:30:12";"27.02.2021"
"144";"Mittag";"EU auf dem Weg zu mehr Steuertransparenz zwischen den Mitgliedsstaaten / Söder und Merkel warnen vor zu schnellen Öffnungen / Die Linke: Rückblick auf den ""Hass""-Parteitag 2012";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19565&pnr=&tbl=pf";"Peter Weitzmann";"00:29:54";"26.02.2021"
"145";"Mittag";"PCR-Tests für alle nicht-beruflichen Fahrten - Frankreich verschärft Einreiseregeln nach Moselle / Großrazzia im Berliner Islamistenmilieu / Stummes Leid: Millionen Menschen in Syrien dringend auf Nothilfe angewiesen";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19544&pnr=&tbl=pf";"Katrin Aue";"00:29:48";"25.02.2021"
"146";"Mittag";"von Tests und Verantwortlichkeiten / Impfzentren suchen Personal / Bundestag verlängert Afghanistan-Mandat / Viele Defizite: Anhörung zur Stürmung des Kapitols / Haft für Abu Walaa / Jahrestag Auto-Attentat in Volkmarsen";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19534&pnr=&tbl=pf";"Katrin Aue";"00:30:01";"24.02.2021"
"147";"Mittag";"Diskussion über Corona-Schnelltests und Impfpriorisierung / Wohnraumgipfel / Polen: Wie geht's weiter nach Abtreibungsurteil? / ""Haftprüfung"" für Guantanamo-Insasse, Leibwächter von Osama bin Laden";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19515&pnr=&tbl=pf";"Stephan Deppen";"00:29:55";"23.02.2021"
"148";"Mittag";"Grundschullehrer und Erzieher früher impfen?Gesundheitsminister*innen beraten / Heute startet Werbeverbot für Lidl & Co/ Myanmar - Ein Land im Streik / Proteste in Spanien wegen Inhaftierung des Rappers Pablo Hasél";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19501&pnr=&tbl=pf";"Katrin Aue";"00:30:14";"22.02.2021"
"149";"Mittag";"Gemeinsame Probleme gemeinsam angehen - Bilanz der Münchener Sicherheitskonferenz / Mit Biden schwieriger als mit Trump? / Nawalny - Haftstrafe für Regimegegner bestätigt /  Ludwigspark-Streit beendet / Interview der Woche";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19483&pnr=&tbl=pf";"Katrin Aue";"00:30:01";"20.02.2021"
"150";"Mittag";"ein Jahr Hanau - Wie geht die Stadt, wie gehen die Hinterbliebenen damit um / Monis Roast - Gesundheitsausschuss zu Impfterminen, AstraZeneca etc. / Sicher gelandet - NASA Marssonde fängt mit der Arbeit an";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19465&pnr=&tbl=pf";"Katrin Aue";"00:29:43";"19.02.2021"
"151";"Mittag";"Corona-Medikament an Uni-Klinik Homburg / Schadensbegrenzung: Spahn wirbt für AstraZeneca / In Afghanistan herrscht weiterhin die Angst / Kurz vorm Touchdown: Die NASA Marssonde soll heute landen";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19447&pnr=&tbl=pf";"Peter Weitzmann";"00:30:02";"18.02.2021"
"152";"Mittag";"Spahn-PK zu Schnelltests/Selbsttests / Israel: viele Impfungen, viele Neuinfektionen / NATO-Treffen aus Brüsseler Sicht / Belarus: Oppositionsführer Babariko vor Gericht / Illegaler Handel mit todkranken Welpen nimmt zu";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19435&pnr=&tbl=pf";"Florian Mayer";"00:29:56";"17.02.2021"
"153";"Mittag";"Wirtschaftsgipfel - Altmaier verteidigt seine Politik / Corona-Soli: Die Reichen zur Kasse bitten? / Frankreich stimmt über ""Gesetz zur Stärkung republikanischer Prinzipien"" ab / Luftqualität in Deutschland";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19421&pnr=&tbl=pf";"Thomas Shihabi";"00:30:01";"16.02.2021"
"154";"Mittag";"Corona- Start in die Lockdown-Verlängerung / Landtag diskutiert Coronalage - Hans für kostenlose Schnelltests vom Bund / Kilometerlange Staus an deutsch-tschechischer Grenze / Beim Widerstand in Myanmar wächst die Angst";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19406&pnr=&tbl=pf";"Thomas Shihabi";"00:30:17";"15.02.2021"
"155";"Mittag";"Patentschutz aufheben: Der Weg zu mehr Impfstoff? / Kolumbien gibt Venezolanern Aufenthaltsrecht  / IdW mit Dr. Ralf Beil, Generaldirektor des Weltkulturerbes Völklinger Hütte";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19389&pnr=&tbl=pf";"Yvonne Schleinhege";"00:30:23";"13.02.2021"
"156";"Mittag";"Grenzkontrollen zu Tschechien und Österreich / Einigung auf Lieferkettengesetz / Afghanistan: Sorge um die Sicherheit der Bundeswehr";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19369&pnr=&tbl=pf";"Florian Mayer";"00:26:23";"12.02.2021"
"157";"Mittag";"NDR Recherche - Tote nach Impfung? / Lukaschenko sieht den Westen als Anstifter für Proteste in Belarus / Wahnsinn mit Methode - Das Impeachment-Verfahren gegen Trump";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19351&pnr=&tbl=pf";"Yvonne Schleinhege";"00:29:06";"11.02.2021"
"158";"Mittag";"Lockdown wird verlängert: vor dem Bund-Länder-Gipfel / Ursula von der Leyen im Europaparlament zu Impf-Fragen / Bauer oder Biene? Insektenschutz in Kabinett / Widerstand in Myanmar wächst / Proteste gegen Mediensteuer in Polen";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19340&pnr=&tbl=pf";"Isabelle Tentrup";"00:29:54";"10.02.2021"
"159";"Mittag";"Wirtschaft fordert Öffnungsperspektive / FDP stellt bundesweiten Exit-Stufenplan vor / EU will Recht auf Reparatur und mehr Recycling / Drohung und Versprechen: Lage in Myanmar";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19327&pnr=&tbl=pf";"Isabelle Tentrup";"00:29:49";"09.02.2021"
"160";"Mittag";"Vor dem Bund-Länder-Treffen am Mittwoch - Lockern oder nicht?/Österreich macht's vor - Seit heute Lockerung des Lockdowns / Mönche gegen Militär - Proteste gegen Armeeputz in Myanmar weiten sich aus";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19313&pnr=&tbl=pf";"Karin Mayer";"00:29:59";"08.02.2021"
"161";"Mittag";"BKA warnt vor zunehmenden Anfeindungen durch Corona-Leugner / Widerstand wächst nach Militärputsch in Myanmar / Biden: Trump soll keine Geheimdienstbriefings bekommen";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19295&pnr=&tbl=pf";"Peter Weitzmann";"00:30:06";"06.02.2021"
"162";"Mittag";"Einigung beim Lieferkettengesetz? / Diplomacy is back - Bidens erster außenpolitischer Auftritt / Sanktionen auf dem Weg? EU-Außenbeauftragter in Moskau nach Nawalny-Urteil";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19273&pnr=&tbl=pf";"Yvonne Schleinhege";"00:29:44";"05.02.2021"
"163";"Mittag";"Ethikkommission gibt Empfehlungen zur ""Lockerung"" für Geimpfte / Koalitionsausschuss zu Einmalzahlungen und Steuerhilfen / Woher kommt die hohe Inzidenz im Saarland und warum kann's der Nachbar besser?";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19252&pnr=&tbl=pf";"Katrin Aue";"00:29:58";"04.02.2021"
"164";"Mittag";"Reaktion auf Nawalny-Urteil / Nach Militärputsch: Rohingya haben Angst vor Rückkehr / Jeff Bezos hört bei Amazon auf / Corona-Hilfe: Bundeswehr startet heute nach Portugal / Corona-Schnelltests in saarländischen Apotheken";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19240&pnr=&tbl=pf";"Karin Mayer";"00:29:41";"03.02.2021"
"165";"Mittag";"Corona-Folge: Immer mehr Wohnungslose in Völklingen / London: Nordirland setzt Zollkontrollen wegen wachsender Spannungen teilweise aus / Verfahren gegen Kreml-Kritiker Nawalny - Dutzende Festnahmen vor Gerichtsgebäude";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19228&pnr=&tbl=pf";"Katrin Aue";"00:30:06";"02.02.2021"
"166";"Mittag";"Militärputsch in Myanmar / Die Länder und die Rückkehr zum Präsenzunterricht / Bundeswehr hilft in Portugal aus / Weg zum Frieden? - Wahlen  für Libyen / Saarwirtschaft zieht Brexitbilanz";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19212&pnr=&tbl=pf";"Katrin Aue";"00:30:06";"01.02.2021"
"167";"Mittag";"EU nimmt Nordirland von Exportkontrollen aus / Fico soll neue Regierung in Italien möglich machen / IdW mit Thomas Kleist, Intendant des SR";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19199&pnr=&tbl=pf";"Peter Weitzmann";"00:30:13";"30.01.2021"
"168";"Mittag";"Corona-Lage in Deutschland und Impfgipfel am Montag / Arbeitsmarkt: Wieder mehr Arbeitslose im Saarland / Scheuer im Maut U-Ausschuss uneinsichtig / Astrazenca: Von der Leyen besteht auf klaren Lieferzusagen";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19183&pnr=&tbl=pf";"Katrin Aue";"00:30:11";"29.01.2021"
"169";"Mittag";"Urteil im Lübcke-Mordprozess / Reisebeschränkungen & Impfgipfel  / Biontech/Pfizer und Moderna wirken auch gegen Mutationen / Showdown: Scheuer vor Maut-U-Ausschuss / Proteste in Polen wegen Abtreibungsverbot ";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19169&pnr=&tbl=pf";"Katrin Aue";"00:30:06";"28.01.2021"
"170";"Mittag";"Holocaust-Gedenktag im Bundestag / AstraZeneca spielt den Ball zurück: EU hat zu spät bestellt / Sanofi will Biontech-Impfstoff produzieren / Trump-Impeachment wird unwahrscheinlicher";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19155&pnr=&tbl=pf";"Stephan Deppen";"00:29:45";"27.01.2021"
"171";"Mittag";"Friseure schlagen Alarm im zweiten Lockdown / AstraZeneca in der Kritik / Corona-Proteste in den Niederlanden / Regierungskrise in Italien / Das Ende der Wall Street";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19136&pnr=&tbl=pf";"Peter Weitzmann";"00:30:07";"26.01.2021"
"172";"Mittag";"Neue Corona-Regeln im Saarland und in Frankreich / EU erhöht Druck auf Impfhersteller / Krawalle in den Niederlanden nach Ausgangssperre / EU-Außenminister beraten über Nawalny und mögliche Sanktionen";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19122&pnr=&tbl=pf";"Stephan Deppen";"00:30:14";"25.01.2021"
"173";"Mittag";"AstraZeneca kündigt Lieferengpässe an / Indien: Apotheke der Welt arbeitet auf Hochtouren / Uwe Conradt zu Bestimmungen Grenzgänger / Interview der Woche";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19105&pnr=&tbl=pf";"Thomas Shihabi";"00:30:00";"23.01.2021"
"174";"Mittag";"Leichte Entspannung - Die Corona-Lage im Lockdown / Corona-Maßnahmen werden zunehmend als Belastung empfunden / Auszählungsergebnis CDU-Parteivorsitz - Machtkampf jetzt entschieden? / Prozess gegen KSK-Soldat vor LG Leipzig";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19086&pnr=&tbl=pf";"Karin Mayer";"00:30:08";"22.01.2021"
"175";"Mittag";"Corona-PK Angela Merkel / Porträt Erzieherin - ""Wir arbeiten als gäb's keine Pandemie und keinen Lockdown"" / Biden ist im Amt / Grubenunglück in China";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19060&pnr=&tbl=pf";"Janek Böffel";"00:30:00";"21.01.2021"
"176";"Mittag";"Nach der Bund-Länder-Schalte / Stichwort Homeoffice: Was heißt das nun? / Ergebnisse der Anti-Körper-Studie im Saarland / Party vs. Militärstaat - Die Stimmung vor der Inauguration";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19048&pnr=&tbl=pf";"Peter Weitzmann";"00:30:02";"20.01.2021"
"177";"Mittag";"Die Erwartungen der Wirtschaft an den Gipfel / Der Fall Nawalny polarisiert in Russland / Epik wird die neue Heimat für das rechte US-Netzwerk Parler. Wer ist das?";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19038&pnr=&tbl=pf";"Karin Mayer";"00:30:07";"19.01.2021"
"178";"Mittag";"Corona-Lage weiter angespannt / Sonderregeln für Geimpfte? EU-Europaminister diskutieren über einheitliche ""Impfzertifikate"" / Saarländische Reaktionen auf CDU-Parteitag / Nawalny zurück in Moskau";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19024&pnr=&tbl=pf";"Yvonne Schleinhege";"00:30:08";"18.01.2021"
"179";"Mittag";"Gasthaus Wachtersch klagt über Bürokratie bei Hilfen / Brasilien - Gesundheitssystem in Manaus kollabiert / IdW mit Hannah Spies, ASta-Vorsitzende";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=19009&pnr=&tbl=pf";"Katrin Aue";"00:29:23";"16.01.2021"
"180";"Mittag";"Bund-Länder-Corona-Beratungen vorziehen /Frankreich: Ausgangssperre nach 18 Uhr, aber Schulen bleiben offen/Urteil imDopingprozess um die ""Operation Aderlass"" verkündet/Neue Hinweise zum Fall Yeboah .";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18984&pnr=&tbl=pf";"Katrin Aue";"00:29:19";"15.01.2021"
"181";"Mittag";"RKI-Wieler ""Kann noch schlimmer kommen"" / Bundestagsarbeit in Corona-Zeiten / August Wilhelm Scheer zum 80. / Unruhen und Wahlen in Uganda";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18960&pnr=&tbl=pf";"Florian Mayer";"00:30:12";"14.01.2021"
"182";"Mittag";"Wut und Freude: Reaktionen auf Trumps Sperrungen / Nordkorea: Kim bekräftigt Ausbau von Atomwaffen / Kranhersteller Tadano kündigt 520 Mitarbeitern";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18951&pnr=&tbl=pf";"Isabelle Tentrup";"00:30:07";"13.01.2021"
"183";"Mittag";"Ski und Rodel gut auf Saarlands Straßen / Corona-Impfpflicht für ausgewählte Berufsgruppen / Digitaler Kampf um Meinungsführerschaft USA / U-Ausschuss Wirecard tagt ab 16.00 Uhr";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18936&pnr=&tbl=pf";"Yvonne Schleinhege";"00:29:59";"12.01.2021"
"184";"Mittag";"Präsenzunterricht für Abiturienten - wie läuft's? / Appell von internationalen Wasserversorgern an EU / China lässt WHO-Experten einreisen";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18923&pnr=&tbl=pf";"Peter Weitzmann";"00:30:21";"11.01.2021"
"185";"Mittag";"CDU-Parteivorsitz - Zweite Kandidatenrunde - Wie haben sich die drei Kandidaten geschlagen? / Demokraten bereiten Impeachment-Verfahren gegen Noch-Präsident Trump vor / IdW mit Hans Lauer, Bauernverband ";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18908&pnr=&tbl=pf";"Yvonne Schleinhege";"00:30:12";"09.01.2021"
"186";"Mittag";"Landtags-Sondersitzung / Corona: Einzelhandel sauer / Homeoffice als Rechtsanspruch? / USA: Tag 2 nach der Erstürmung - Warnsignal auch für Deutschland?";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18889&pnr=&tbl=pf";"Isabelle Tentrup";"00:30:00";"08.01.2021"
"187";"Mittag";"CSU-Landesgruppenklausur mit Merkel (virtuell) / USA: Chaos, Angriff auf die Demokratie, Putsch? / Keine Chance für Kaliforniens Krankenhäuser / Pflegebeauftragter fordert Testpflicht für Pflegekräfte";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18868&pnr=&tbl=pf";"Stephan Deppen";"00:30:07";"07.01.2021"
"188";"Mittag";"Reaktionen auf Lockdown-Beschlüsse und Impfbeschleunigung / Corona-Impfungen in Entwicklungsländern / Massenfestnahmen in Hongkong: Mehr als 50 Pro-demokratische Politiker festgenommen";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18858&pnr=&tbl=pf";"Isabelle Tentrup";"00:30:20";"06.01.2021"
"189";"Mittag";"Start der Bund-Länder-Gespräche über längeren Lockdown / Impfstrategie - Streit in der Regierungskoalition / Großbritannien - Gesundheitssystem vor dem Kollaps / Arbeitsmarkt - leichte Verschlechterung im Dezember 2020";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18844&pnr=&tbl=pf";"Thomas Shihabi et al.";"00:29:42";"05.01.2021"
"190";"Mittag";"Frankreichs klare Linie - Die Schulen bleiben offen! / Tag der Entscheidung - Julian Assange wird nicht an USA ausgeliefert / Verzweiflung pur - Bosnien und Herzegowina und die Flüchtlinge";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18829&pnr=&tbl=pf";"Thomas Shihabi";"00:30:08";"04.01.2021"
"191";"Mittag";"Rave-Party in der Bretagne - Teilnehmer ziehen ab / US-Kongress überstimmt Trumps Veto gegen Verteidigungsetat / IdW mit SR-Korrespondenten Sabine Wachs, Michael Schneider, Uli Hauck";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18813&pnr=&tbl=pf";"Thomas Shihabi";"00:30:00";"02.01.2021"
"192";"Mittag";"Stimmen für Verlängerung des Lockdowns / Ende Legende: Corona und die Schwarze Null / Bye-bye Soli: Die Geschichte einer Idee / Scottish Independence? - Schottland und der Brexit / Update nach Erdrutsch in Norwegen";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18806&pnr=&tbl=pf";"Florian Mayer";"00:29:47";"31.12.2020"
"193";"Mittag";"Rückkehr mit Risiko: Haftandrohung gegen Nawalny / Corona aktuell: RKI-Zahlen und Debatte um Lockdown / Ab Januar: Einstieg in den Kohleausstieg / Brüssel unterzeichnet Brexit-Vertrag";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18792&pnr=&tbl=pf";"Stephan Deppen";"00:30:05";"30.12.2020"
"194";"Mittag";"Privilegien für Geimpfte? / Impf-Werbe-Kampagne: ""Deutschland krempelt die Ärmel hoch"" / Krankenhäuser melden ernsthafte Zahlungsprobleme / Autobahn-GmbH: noch ein Fehlstart für Scheuer?";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18778&pnr=&tbl=pf";"Florian Mayer";"00:29:54";"29.12.2020"
"195";"Mittag";"Impfzentren Saar starten/Japan und Korea in dritter Welle/Bundeskabinett zu Brexit- Abkommen.";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18762&pnr=&tbl=pf";"Florian Mayer";"00:29:22";"28.12.2020"
"196";"Mittag";"Einigung auf einen Post-Brexit-Deal / Corona-Lage unverändert kritisch / Heilig-Abend-Aktionen im Saarland / Interview der Woche mit Annegret Kramp-Karrenbauer ";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18741&pnr=&tbl=pf";"Katrin Aue";"00:29:51";"24.12.2020"
"197";"Mittag";"Neue Corona-Höchststände / Biontech beginnt mit Auslieferung / Bundeswehr rüstet sich für Impf-Einsatz / BVerfG-Urteil zum Rundfunkbeitrag / Urteil gegen Can Dündar / Israel muss neu wählen";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18721&pnr=&tbl=pf";"Janek Böffel";"00:29:59";"23.12.2020"
"198";"Mittag";"EU-Impfstoff billigt Impfstoff / Harte Zeiten für den Einzelhandel - Wer zahlt die Ausfälle und wie lang geht das gut? / Aller guten Dinge sind vier - Israel kurz vor erneuter Regierungswahl / AKK im SR-Interview";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18710&pnr=&tbl=pf";"Katrin Aue";"00:30:06";"22.12.2020"
"199";"Mittag";"Urteilsverkündung im Prozess Halle-Anschlag / Corona-Mutation in GB: Chaos in Dover / EMA-Entscheidung über Impfstoff Biontech/Pfizer / Überraschung: Pauluhn soll's machen";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18694&pnr=&tbl=pf";"Peter Weitzmann";"00:29:50";"21.12.2020"
"200";"Mittag";"Nie dagewesen - Cyber-Attacke auf die USA löst Bestürzung aus / Corona-Hilfen weiter schleppend / Jahrestag Breitscheidplatz - Viele Verletzte und Hinterbliebene warten noch immer auf Hilfe";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18677&pnr=&tbl=pf";"Peter Weitzmann";"00:30:11";"19.12.2020"
"201";"Mittag";"Zwischenbilanz - 10 Tage Impfprogramm in GB / UN-Geburtstag: Generalsekretär im Bundestag / 65 Jahre Gastarbeiter-Abkommen, dazu Interview mit Andrea Esteban Sama, italienischer Generalkonsul in Frankfurt";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18657&pnr=&tbl=pf";"Florian Mayer";"00:29:48";"18.12.2020"
"202";"Mittag";"Gesetzentwurf zur Impf-Priorisierung / Grundsteuermodell: Saarland geht Sonderweg / 10 Jahre Beginn der Arabischen Aufstände";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18633&pnr=&tbl=pf";"Yvonne Schleinhege";"00:30:52";"17.12.2020"
"203";"Mittag";"Fast 1000 Tote - die Corona-Lage am Mittag / Schulen-Situation im Saarland / Sterbehilfe: Neues Gesetz in Vorbereitung / Bundestag entscheidet über Werkverträge in Fleischindustrie";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18621&pnr=&tbl=pf";"Stephan Deppen";"00:29:59";"16.12.2020"
"204";"Mittag";"Druck in Sachen Impfstoff / CDU-Kandidatenvorstellungsrunde / Zehn Jahre Abschied von der Wehrpflicht / Ausgabe FFP2-Masken an Ü60";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18609&pnr=&tbl=pf";"Stephan Deppen";"00:29:46";"15.12.2020"
"205";"Mittag";"Corona erzwingt Lockdown / Massentests in Österreich ohne großen Zuspruch / Brexit-Verhandlungen ohne jede Frist / Bangen um entführte Schulkinder in Nigeria";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18593&pnr=&tbl=pf";"Karin Mayer";"00:29:56";"14.12.2020"
"206";"Mittag";"Landesbetrieb für Straßenbau wird aufgespalten / Die Welt hat Fieber: digitale UN-Klimakonferenz / Tobias Hans zu neuen Corona-Maßnahmen";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18574&pnr=&tbl=pf";"Katrin Aue";"00:29:47";"12.12.2020"
"207";"Mittag";"Corona-Lage im Regionalverband / Die AfD und ihr gespaltenes Verhältnis zu Russland / EU-Gipfel Hintergrund: Spanien und die Corona-Hilfen / Die andere 2. Welle: neue Heuschrecken-Schwemme";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18531&pnr=&tbl=pf";"Katrin Aue";"00:30:00";"10.12.2020"
"208";"Mittag";"""Jeden Tag ein Flugzeug"" - die Corona-Weihnachts-Debatte / Die große Geld-Diskussion unter Corona-Vorzeichen / Die aufmüpfigen CDU-Landesverbände / Crystal Meth - Mexikanische Kartelle erobern Europa";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18518&pnr=&tbl=pf";"Thomas Shihabi";"00:30:00";"09.12.2020"
"209";"Mittag";"Sachsen-Anhalt: Haseloff will offenbar Rückzieher machen / Kurz aber hart? - Debatte um neuen Lockdown / Großbritannien startet Corona-Impfungen / Doppelhaushalt: Debatte im Landtag / Haushaltsdebatte im Bundestag";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18506&pnr=&tbl=pf";"Katrin Aue";"00:28:52";"08.12.2020"
"210";"Mittag";"Corona-Auflagen. Verschärfung in Bayern löst neue Debatte aus / Neue Bund-Länder-Konferenz noch vor Weihnachten? / Einkommensminus in der Saar-Landwirtschaft / Neuer Umgang mit Krankenhauskeimen, saarl. Vorschlag ";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18492&pnr=&tbl=pf";"Thomas Shihabi";"00:29:54";"07.12.2020"
"211";"Mittag";"Kommentar: Rumble in the Brexit-Jungle: jetzt erst recht / Bund weitet Ausbildungshilfe aus - trotz Corona / Frankreichs Fischer und der Brexit / Interview der Woche mit Dagmar Ziegler";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18471&pnr=&tbl=pf";"Yvonne Schleinhege";"00:29:57";"05.12.2020"
"212";"Mittag";"Von Schnelltests, Beschränkungen etc. / Interview mit Jessica Rosenthal (künftige Juso-Bundesvorsitzende) zu ein Jahr Esken/NoWaBo / EU will an Kurs gegen Ungarn/Polen festhalten / USA-Abzug aus Deutschland erstmal gestoppt";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18453&pnr=&tbl=pf";"Yvonne Schleinhege";"00:29:53";"04.12.2020"
"213";"Mittag";"Verlängerung Teil-Lockdown bis 10. Januar / Querdenker bald Fall für den Verfassungsschutz? / UN-Sondergipfel zur Corona-Pandemie / Aufbau der Impfzentren im Saarland / Schon wieder: heftige Buschbrände in Australien";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18437&pnr=&tbl=pf";"Karin Mayer";"00:29:55";"03.12.2020"
"214";"Mittag";"Trier: Trauerfeier nach der Amok-Fahrt / Bund-Länder-Streit um Corona-Hilfen / Großbritannien und der Corona-Impfstoff / Die große Lüge: Corona-Leugner in den USA / Reicht das Wasser? - Grundwassersituation im Saarland";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18422&pnr=&tbl=pf";"Florian Mayer";"00:29:58";"02.12.2020"
"215";"Mittag";"Sondersitzung des Landtages mit Regierungserklärung Hans zu Corona / Karliczek informiert über Impfstoffforschung / Arbeitsmarkt  Schwerpunkt wer ist besonders betroffen von Jobverlust in Zeiten von Corona? / Neues WEG-Gesetz";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18396&pnr=&tbl=pf";"Peter Weitzmann";"00:30:00";"01.12.2020"
"216";"Mittag";"Finanz-Debatte über Corona-Hilfen - Zahlen Länder zu wenig und Bund zu viel?/CoronaWE in KlinikEinsam im Krankenbett/Frankreich - Proteste gegen Sicherheitsgesetz und Polizeigewalt/Schweizer Volksabstimmungen gescheitert .";"https://dev2.sr-mediathek.sr-multimedia.de/index.php?seite=7&id=18379&pnr=&tbl=pf";"SR 2 Kulturradio";"00:30:09";"30.11.2020"
